id,timestamp,sensor_id,traversed,entered,exited
d7460ba1-500c-4b79-afb4-3a0ca6334c49,2024-12-12 07:56:02.363317+00,D80C,1,1,0
3b3aa1e4-2160-4fb1-9f7f-6f2ce3f68c4b,2024-12-12 07:57:02.38488+00,D80C,1,0,1
e3ed8e60-b8b8-4fc0-a154-26bfe505be3d,2024-12-12 08:48:52.827862+00,D80C,1,1,0
0646eb43-1df1-4a09-8b0e-543ae885f5ee,2024-12-12 08:49:02.836347+00,D80C,1,0,1
784156f1-be00-471b-8574-f93fba0f35f3,2024-12-12 08:55:32.893855+00,D80C,2,1,1
f57be204-6162-4d32-adba-936dcf920bfb,2024-12-12 08:56:02.907676+00,D80C,1,1,0
fccdd6ff-585a-47e0-80d7-38af986eb7da,2024-12-12 08:57:12.924469+00,D80C,1,0,1
0780524d-873a-4505-b713-0554f6093c66,2024-12-12 08:57:52.937899+00,D80C,1,1,0
a41a3cd2-d1a5-4db2-9d74-e7d436d2c3cf,2024-12-12 08:58:02.945893+00,D80C,1,0,1
69d33bcf-6016-4d43-aba9-f974a2557f2d,2024-12-12 09:04:33.011938+00,D80C,1,1,0
2f0a0d5b-e672-4b62-820c-29785f093950,2024-12-12 09:04:43.020342+00,D80C,1,0,1
a5655586-6a4d-42fe-a094-d193cc2ecbb3,2024-12-12 09:06:43.044793+00,D80C,2,1,1
d8a2d733-525e-47f6-80c8-a305e15845bf,2024-12-12 09:06:53.052819+00,D80C,1,0,1
c3f64c08-b133-4ba0-bffd-593dcaf0c721,2024-12-12 09:10:13.084772+00,D80C,1,1,0
edcb7410-299a-43e3-b344-74d6052c4542,2024-12-12 09:19:13.169695+00,D80C,2,1,1
6e40029b-ada8-499e-8773-2b6d6bb35894,2024-12-12 09:19:23.179745+00,D80C,1,0,1
e10b6451-6da1-430f-854e-f509b1cd1866,2024-12-12 09:32:03.297537+00,D80C,2,1,1
dddc4a15-a873-4288-a2b6-94bfa918ec5e,2024-12-12 09:44:03.39735+00,D80C,2,1,1
f45eb9be-0cd7-4289-a0e1-67f5a2c0698f,2024-12-12 09:47:23.439526+00,D80C,1,1,0
7973d2a7-4df8-4b57-abdc-2c75f9f9619e,2024-12-12 09:47:33.447268+00,D80C,1,0,1
31ba4840-0ea9-4003-a55f-14e5c9def5bf,2024-12-12 09:48:43.464525+00,D80C,2,1,1
bc37844a-ecb7-4b34-8781-4b9f80c49702,2024-12-12 09:53:53.512754+00,D80C,1,1,0
6b5d1057-749c-42f2-987a-2ea65ffc742a,2024-12-12 09:54:13.520679+00,D80C,1,0,1
9869ec06-069c-4818-9dc3-78e10ad6138e,2024-12-12 09:59:03.566477+00,D80C,1,1,0
ee031105-f00d-4d9c-93fa-b3de003e5dd2,2024-12-12 09:59:13.595926+00,D80C,1,0,1
a614ed04-c051-4425-a9e9-e736684502d0,2024-12-12 10:01:03.618155+00,D80C,2,1,1
2688cf79-3057-4a02-807f-b39d17aee0f2,2024-12-12 10:01:13.624783+00,D80C,2,1,1
dcf98a41-8c9f-45e7-a4ba-4da3e9758ba8,2024-12-12 10:02:03.637321+00,D80C,3,2,1
a13ad89d-dc19-4d32-a3e4-7ae00eaaa243,2024-12-12 10:02:13.64333+00,D80C,2,1,1
28c6b09c-17e0-4750-80d8-4ff19b02e41a,2024-12-12 10:02:23.649795+00,D80C,1,1,0
af13845f-44b7-41f3-9423-6ad3d68bc934,2024-12-12 10:02:33.656853+00,D80C,2,0,2
2695bebe-3e10-49f2-b94d-735c2e43f934,2024-12-12 10:07:53.712416+00,D80C,1,1,0
9225f64b-fda4-4fb1-963b-5e029e7a420e,2024-12-12 10:08:03.719793+00,D80C,2,1,1
c5ac6291-2933-4e1b-97bb-6f316dcfee85,2024-12-12 10:08:13.726858+00,D80C,1,0,1
abf190bf-9ce7-41ed-b2bd-321c6bd03879,2024-12-12 10:08:53.737917+00,D80C,2,1,1
712cb291-e2fb-4f41-bc48-30003522d97d,2024-12-12 10:09:03.745721+00,D80C,3,2,1
0a4a3a2c-a831-4e3f-9d48-d50fe8840315,2024-12-12 10:09:13.755254+00,D80C,2,1,1
dbd21728-35ae-4b3d-bc27-ca64cf7e5db2,2024-12-12 10:09:23.764497+00,D80C,4,2,2
5fe8d5a3-f434-417b-9bad-e897e1eeb41a,2024-12-12 10:10:03.780256+00,D80C,2,1,1
95a239c9-28ec-4ecc-9b0d-cc733a644f90,2024-12-12 10:11:43.800908+00,D80C,1,1,0
56f5b8ca-a792-4fc2-bfd0-e0cf0234e7d1,2024-12-12 10:12:03.808855+00,D80C,1,0,1
6b56f87b-43cc-43b0-b713-02dc4a356ce7,2024-12-12 10:15:53.842817+00,D80C,2,1,1
11470b08-397d-4fef-8e84-9d7078f91712,2024-12-12 10:24:23.920789+00,D80C,2,1,1
e8fe28eb-2569-497d-9f7e-6703f72dd092,2024-12-12 10:50:04.142094+00,D80C,2,1,1
f6215fab-4727-47cf-8c9b-0da041101c39,2024-12-12 10:52:14.167534+00,D80C,2,1,1
d753595f-6a42-4a00-b9b4-acb2463b6486,2024-12-12 10:52:24.183603+00,D80C,2,1,1
6a2f5cc7-c8a0-4f25-918e-f0c539d27c5f,2024-12-12 10:56:34.223472+00,D80C,1,1,0
eadc5d68-0579-440e-835e-bc705941c3ca,2024-12-12 10:57:24.235581+00,D80C,2,1,1
cefeb151-b8fc-4cec-af16-b8bfd9608851,2024-12-12 10:57:34.243475+00,D80C,1,0,1
dbde3b70-8ff5-4e6c-8151-98d59ca1fe35,2024-12-12 10:58:34.25651+00,D80C,1,1,0
82c502c3-82ce-4c96-967e-6992cf1ddac8,2024-12-12 10:58:44.263952+00,D80C,1,0,1
38ec963e-fa39-411f-a435-da5681b97216,2024-12-12 10:59:04.274467+00,D80C,1,1,0
55c972ae-f166-4770-8cea-44566b3c6650,2024-12-12 10:59:14.287524+00,D80C,1,0,1
147543f3-a94a-44e9-98d8-20a57a60c670,2024-12-12 15:26:46.918367+00,D80C,1,1,0
afe21cfa-197e-4531-a6a0-38df58c0fef9,2024-12-12 15:27:16.929123+00,D80C,2,1,1
89b13941-7b44-41b6-b30e-0c0fb1a43a77,2024-12-12 15:28:26.951921+00,D80C,1,1,0
ce27f30a-52d6-4d39-8412-588055dc36e7,2024-12-12 15:29:06.965406+00,D80C,3,1,2
50f42ff4-7945-4c4b-8c63-5c01c4c3621a,2024-12-12 15:29:16.974489+00,D80C,1,0,1
8352b037-47ba-4e10-97a8-9e700f2609d8,2024-12-12 15:33:37.01691+00,D80C,2,1,1
4e189ff9-94a2-4c80-99ec-8f8e7f4b1a08,2024-12-12 15:33:57.025909+00,D80C,4,2,2
29a8ddfb-2662-4f6d-b8bf-0c16181a368b,2024-12-12 15:34:07.038945+00,D80C,2,1,1
bb264dd5-1229-4679-a0ee-e2ad651851b1,2024-12-12 15:34:17.047947+00,D80C,1,1,0
22ae794a-3bbf-44bc-a489-d00088c49148,2024-12-12 15:34:37.057564+00,D80C,1,0,1
343492be-a926-413a-9abf-ce0de152f15e,2024-12-12 15:37:47.080395+00,D80C,1,1,0
7bd67ccd-52df-4aed-ae5d-22e66a9aad4b,2024-12-12 15:38:47.091917+00,D80C,1,0,1
76c2c781-afcd-4752-94f7-2121d4e03b95,2024-12-12 15:39:07.100707+00,D80C,2,1,1
25952978-2cae-4716-8785-a9d131d377dd,2024-12-12 15:39:37.109767+00,D80C,1,1,0
5c04804e-1e7a-45f0-9f8f-89cfef0acb94,2024-12-12 15:41:27.126369+00,D80C,1,0,1
d620ed8a-b677-4760-9a37-8b00ff535800,2024-12-12 15:41:57.135844+00,D80C,2,1,1
83d8e06b-4a47-4009-8c19-e1b60e2b8ef5,2024-12-12 15:42:07.142879+00,D80C,2,1,1
45f04b40-177e-4e06-84ac-6a1503380b5a,2024-12-12 15:45:07.168252+00,D80C,1,1,0
11626745-57f2-464b-9b0a-968f569b619f,2024-12-12 15:50:37.211089+00,D80C,1,1,0
7f5c9ff3-648e-4e85-b979-43baaf490cb7,2024-12-12 15:50:47.218642+00,D80C,2,1,1
de6861b5-17c2-49ca-93c6-40d81241b9bc,2024-12-12 15:52:07.233821+00,D80C,1,0,1
25633d3d-4daa-4225-92ed-3345606fac0f,2024-12-12 15:57:07.26631+00,D80C,3,1,2
e59fa742-8416-4170-99b0-8f1c58925e30,2024-12-12 15:57:47.278799+00,D80C,2,1,1
3e2eb175-505e-438f-86e6-eab61368fe23,2024-12-12 15:58:57.294345+00,D80C,1,1,0
371a5d4d-1247-4423-8e2a-3f5a18ab8c65,2024-12-12 16:06:37.338454+00,D80C,3,1,2
1de4fd4d-44c7-4d2c-b3d9-8c5e80976f60,2024-12-12 16:08:37.362361+00,D80C,1,1,0
81c48f00-3125-4fad-a306-bf5f8d91030b,2024-12-12 16:09:47.38647+00,D80C,1,0,1
19a62c83-6ab2-4c44-9215-4bbfc6d3a75d,2024-12-12 16:13:37.415233+00,D80C,1,1,0
05f1831b-f4ad-43d6-9a4e-dfba788992cc,2024-12-12 16:15:07.429424+00,D80C,1,0,1
9749eaa8-3ab1-437f-a90a-03fb7b1f0ca0,2024-12-12 16:17:27.448505+00,D80C,2,1,1
6910806f-a15c-4899-aabb-ea33b8009745,2024-12-12 16:17:47.458207+00,D80C,4,2,2
27c1180e-49c3-439a-8339-cfa69e33ac81,2024-12-12 16:54:57.708534+00,D80C,2,1,1
86ab39d5-645b-4936-9516-1cf6ee47c323,2024-12-12 16:55:37.71863+00,D80C,2,1,1
983a1deb-d5f6-47d4-93a5-1957939039d0,2024-12-12 17:17:07.840613+00,D80C,2,1,1
7065c4a3-b9cc-4d98-984b-003af9867226,2024-12-12 17:17:17.848621+00,D80C,2,1,1
d8f4f262-8503-4b73-97f8-314e907b7dfd,2024-12-12 17:33:37.944681+00,D80C,1,1,0
1d3029ef-ba76-4be5-ba59-504c8e9dd645,2024-12-12 17:34:07.954877+00,D80C,1,1,0
ee336cbd-30ce-4727-9d16-c759fb21fc79,2024-12-12 17:40:08.009781+00,D80C,1,0,1
054acf62-8cbf-4b62-842a-5812fe09b804,2024-12-12 17:51:18.112862+00,D80C,1,1,0
f8347938-a979-4c98-acce-4319090a0351,2024-12-12 18:00:38.194853+00,D80C,1,0,1
f7baa49e-00f0-4c53-8793-36eeaac9e581,2024-12-12 18:01:38.21325+00,D80C,4,2,2
90e9e0a2-d9e9-4d53-82ef-3c9a6cd4d91c,2024-12-12 18:07:08.271923+00,D80C,2,1,1
6bc97872-3143-4e20-8e36-80ebfa521d9a,2024-12-12 18:08:08.287265+00,D80C,2,1,1
19034f25-d080-43f6-ba8e-4720c498ef2c,2024-12-12 18:09:08.299834+00,D80C,1,0,1
321a1166-e729-4578-9afe-978aa821fc22,2024-12-12 18:10:28.315377+00,D80C,1,1,0
49b8098a-efde-40e1-92bf-20d8c19cb864,2024-12-12 18:10:38.323458+00,D80C,1,0,1
afa36e20-ff07-4d32-a2a8-91ace7b3b8d1,2024-12-12 18:11:28.335881+00,D80C,2,1,1
d18556b0-c2fd-4ee6-8ee3-fe1525117dfe,2024-12-12 18:11:38.344171+00,D80C,2,2,0
e442826f-bb0e-4224-bfe9-c816ea99db06,2024-12-12 18:12:08.352165+00,D80C,1,0,1
8a02ff90-ae6a-4b5a-8051-86d857259f1f,2024-12-12 18:12:18.360595+00,D80C,1,0,1
cde0ceff-76c6-4378-a020-83a898e12a94,2024-12-12 18:19:28.4131+00,D80C,1,1,0
25b0106c-4206-4aa2-bdac-8ef2c7431dae,2024-12-12 18:19:38.420949+00,D80C,1,0,1
ed5efbf0-0e79-4b94-a76f-cab1b1766381,2024-12-12 18:20:28.432558+00,D80C,4,2,2
4eb12769-4b52-4825-bd4d-a123d83fac49,2024-12-12 18:31:58.538077+00,D80C,1,1,0
d5829fa0-d49e-409c-962b-0da26b3eb90c,2024-12-12 11:28:54.484839+00,D80C,1,1,0
05f2ccba-87a8-403b-b337-ca75304c7b46,2024-12-12 11:29:04.559005+00,D80C,1,0,1
8621119a-0dbc-41de-bae4-67b148f88008,2024-12-12 11:31:04.580958+00,D80C,2,1,1
8dff2623-fd2d-4917-af96-4cd47e0bdd98,2024-12-12 11:33:34.600967+00,D80C,2,1,1
367cff63-2882-4cbc-aa57-cc3739bc47ea,2024-12-12 11:34:24.612659+00,D80C,1,1,0
be50933d-d9a5-4951-bd21-279b74d97026,2024-12-12 11:34:34.619979+00,D80C,1,0,1
1d81cdd9-d41a-4c00-9487-b168bdb91f82,2024-12-12 11:40:54.686735+00,D80C,1,1,0
1a405323-f3cf-4ad4-b489-a0f6ac93e6d6,2024-12-12 11:44:24.724187+00,D80C,1,0,1
13b88495-727a-4199-bd14-b57208779833,2024-12-12 11:55:14.818261+00,D80C,1,1,0
978ad8df-69b7-48c8-a2fd-bbc4c25cfe3d,2024-12-12 11:58:14.85181+00,D80C,1,0,1
901ec3a6-6792-4574-a686-f7cab2584efe,2024-12-12 12:01:04.892508+00,D80C,1,1,0
636417e9-a772-43b5-95a9-91f5f950537e,2024-12-12 12:11:34.985279+00,D80C,1,0,1
f9c3b7ef-89f3-44b0-bcf0-4486b289f430,2024-12-12 12:19:15.055247+00,D80C,2,1,1
02aa6574-24ea-4725-9723-b2a3496a412c,2024-12-12 12:24:25.123417+00,D80C,1,1,0
18953ec0-1c8a-467c-a092-bc9b4246f9d3,2024-12-12 12:24:35.130836+00,D80C,1,0,1
9d29d4ac-56cb-44aa-8d6b-6676fff31a7e,2024-12-12 12:36:15.234754+00,D80C,2,1,1
22319deb-39b0-4149-9176-c7590a0e787b,2024-12-12 12:37:15.251124+00,D80C,2,1,1
75585830-d06c-447c-b51b-14dfcbb2a559,2024-12-12 12:45:05.326874+00,D80C,1,1,0
38334a6f-8cd5-40d6-9181-641df54b1fb2,2024-12-12 12:47:55.357738+00,D80C,1,0,1
4a07cb18-7616-4212-969b-08c655b4ec37,2024-12-12 12:48:05.366598+00,D80C,1,1,0
0d8faeaf-5cc8-4725-b474-3ca2c6a56ed3,2024-12-12 12:48:15.375103+00,D80C,1,0,1
b23999a2-6001-40ac-a913-0f3bffb5b32d,2024-12-12 12:48:45.38722+00,D80C,2,1,1
2efaa41c-8177-4df7-a435-c66a86bf8df4,2024-12-12 12:48:55.3953+00,D80C,1,1,0
1a0a0bd2-f040-4ecc-9a06-a55e39445ddb,2024-12-12 12:49:05.404975+00,D80C,1,0,1
f6b50eda-321d-466d-893e-6cb233cf40ad,2024-12-12 12:50:35.422306+00,D80C,2,1,1
56c88a97-5753-4174-978f-505c0770820d,2024-12-12 13:41:45.830213+00,D80C,2,2,0
4e8b2059-ba32-4411-9e51-f085c3adfe53,2024-12-12 13:41:55.840962+00,D80C,1,1,0
64e3ddce-7b6c-4d26-8ccd-ad499b256240,2024-12-12 13:43:45.860281+00,D80C,1,0,1
e98e13f8-1b3b-46e8-84ee-84be621e9cdb,2024-12-12 13:48:25.906341+00,D80C,2,1,1
5f39df60-30cb-4eb2-a6c2-ed7509d652c1,2024-12-12 14:01:36.021754+00,D80C,2,1,1
6ab9e6e8-faab-44ee-ac1a-769ffddb8d91,2024-12-12 14:01:46.030757+00,D80C,1,0,1
9405b0d5-59bb-467d-9b5d-a806820c4a5f,2024-12-12 14:01:56.037699+00,D80C,2,1,1
cde27e25-7f55-4ebf-8a09-c635cf5f28e4,2024-12-12 14:02:06.045349+00,D80C,2,1,1
f121b874-f24e-4fc6-bdb5-bda397267713,2024-12-12 14:02:16.053952+00,D80C,2,1,1
736fbe6d-6fc1-4f35-ab10-656678adc306,2024-12-12 14:03:36.072507+00,D80C,1,1,0
acbbabeb-9d03-483b-94f2-a717c73e13da,2024-12-12 14:04:36.088176+00,D80C,1,0,1
8e748576-5d0c-45aa-98da-a52a4296a03a,2024-12-12 14:09:06.137477+00,D80C,1,1,0
41676f75-a1d1-4eec-87bb-113202023aac,2024-12-12 14:09:16.147686+00,D80C,1,0,1
a54f1a3d-4472-4511-b13e-ce8ff5d6cadf,2024-12-12 14:10:46.168812+00,D80C,2,1,1
8ee01cd5-fffe-4f3b-acca-962f842cbe48,2024-12-12 14:10:56.182209+00,D80C,7,4,3
a13535a5-ac8e-4c47-8e4b-fb83a5c62d4a,2024-12-12 14:11:06.190856+00,D80C,1,0,1
caa47379-c7eb-4a16-9d54-da267f4ab692,2024-12-12 14:11:46.20387+00,D80C,2,1,1
79219b0c-f9ff-4820-96d1-a08275cc6124,2024-12-12 14:21:06.281763+00,D80C,1,1,0
f0c038cd-4993-4430-ac65-3c2164af569d,2024-12-12 14:29:16.355988+00,D80C,1,1,0
005ae3fd-eadb-4f56-b28e-74cb5b0a558e,2024-12-12 14:32:26.39042+00,D80C,1,0,1
d57c2e4f-249c-4bfc-9cb6-4d8195910cd2,2024-12-12 14:40:26.453304+00,D80C,3,1,2
07973ab8-5837-49d2-9a03-97effe873767,2024-12-12 14:46:06.507777+00,D80C,1,1,0
0ac67686-badb-4fff-a2c7-b5092007e14c,2024-12-12 14:47:16.530835+00,D80C,1,0,1
d19733d8-c27f-4eaf-8f2a-a65de1b18dd3,2024-12-12 14:56:26.611814+00,D80C,2,1,1
62f77ba9-722c-411d-8005-2ed9c528c780,2024-12-12 14:56:36.620386+00,D80C,2,1,1
711827af-eeaa-4aec-b1da-8b584158a5c5,2024-12-12 15:18:56.819226+00,D80C,1,1,0
8a75c723-c7f8-4783-a665-ab054c87a70f,2024-12-12 15:19:06.827347+00,D80C,1,0,1
48760dc0-080d-4c99-ba29-7640d766cfd2,2024-12-12 15:19:16.835167+00,D80C,1,0,1
e173ddd1-d1c5-45a8-a8be-9ca26c97ddd9,2024-12-12 15:19:26.845569+00,D80C,1,1,0
bdc9ed14-70e1-432f-9766-de3c93590db0,2024-12-12 15:24:46.885236+00,D80C,1,0,1
e59a9bdd-72ee-4bd1-a4ba-93454512c3c8,2024-12-12 15:24:56.893789+00,D80C,1,1,0
ceeb1c68-3e46-47a8-b518-d37f72c30a76,2024-12-12 15:26:36.910213+00,D80C,1,0,1
54b687f3-e2c4-42ae-adce-c52f86468b06,2024-12-12 18:32:08.545467+00,D80C,1,0,1
622a48ea-4ffa-4610-bce9-152a2fc2d5a8,2024-12-12 18:32:18.552942+00,D80C,2,1,1
16546e41-8e5e-4444-8f15-484ca0e9d1d5,2024-12-12 18:32:48.576074+00,D80C,2,1,1
0e3d6ade-ff58-4ef6-834f-9ecf316c59e9,2024-12-12 18:43:48.679918+00,D80C,1,1,0
8589b549-14b0-4624-991b-30ae54b9661c,2024-12-12 18:46:18.709911+00,D80C,1,0,1
4d23736f-0af9-4d4f-ba4f-1937c56aaf05,2024-12-12 18:49:48.744323+00,D80C,5,3,2
75d9114d-2235-496d-a43b-668317c89a55,2024-12-12 18:56:08.80713+00,D80C,2,1,1
10209633-ce80-4471-a1d3-bcf3b2624ce5,2024-12-12 18:56:28.817017+00,D80C,3,2,1
3c65e9e6-d12b-4ca5-b699-cb835759a052,2024-12-12 18:56:38.824206+00,D80C,2,0,2
289322c5-3b12-4207-a8aa-0a58580a2900,2024-12-12 19:00:08.859306+00,D80C,2,1,1
70c8d553-c25d-4634-9755-b226dea2ec45,2024-12-12 19:00:18.869939+00,D80C,1,1,0
98e60706-e35e-4161-bc0a-025f4afb9807,2024-12-12 19:00:28.877162+00,D80C,2,1,1
b24de1d4-8cbf-4630-98c6-db33b2a8cc8b,2024-12-12 19:00:38.884773+00,D80C,2,1,1
34b6a266-1705-4f58-b005-3451ed1684ca,2024-12-12 19:00:48.892771+00,D80C,2,1,1
de643532-11ba-40fa-afe8-13d2cfb5d984,2024-12-12 19:01:08.901643+00,D80C,1,0,1
50d39334-a2d5-4675-96f7-f993e5c9ad3c,2024-12-12 06:28:21.531835+00,D80C,1,0,1
064527e2-b111-4767-b5de-8bc1f2f8950f,2024-12-12 07:11:11.903892+00,D80C,2,1,1
951490c7-d15b-445f-a9f1-6fd0891cc288,2024-12-12 07:11:21.917786+00,D80C,3,2,1
bf983617-0636-4cf7-8690-5bae3875afca,2024-12-12 07:14:51.946117+00,D80C,2,1,1
643b6e09-1eb3-46ec-abd4-039844d23f17,2024-12-12 07:15:01.953572+00,D80C,1,0,1
55a4e792-937c-4781-b710-fdaf5d897293,2024-12-12 07:15:11.966476+00,D80C,3,1,2
97264e3f-86cd-4e0b-aad5-f78d519700dc,2024-12-12 07:15:21.975759+00,D80C,2,1,1
1a576825-ec7d-4315-985a-c59a9ffc579c,2024-12-12 07:16:11.988214+00,D80C,1,1,0
8a3883e4-f1d2-4cb9-9176-e39d5706ab7d,2024-12-12 07:38:42.184131+00,D80C,1,0,1
5763e7ed-08ef-47bc-a6d1-1a610fe2d1dd,2024-12-12 07:38:52.192344+00,D80C,2,1,1
